source,target,type,weight
FGF2,NGFR,gene-gene,0.45083048
FGF2,NTRK1,gene-gene,0.736925238
FGF2,NTRK2,gene-gene,0.546991236
FGF2,NTRK3,gene-gene,0.477439256
FGF2,PDGFRA,gene-gene,0.509616818
FGF2,PDGFRB,gene-gene,0.7676008299999999
FGF2,RET,gene-gene,0.5280766299999999
FGF2,TEK,gene-gene,0.613021154
FGF20,CSF1R,gene-gene,0.205221264
FGF20,EGFR,gene-gene,0.308601394
FGF20,EPHA2,gene-gene,0.5930354760000001
FGF20,ERBB2,gene-gene,0.2945557079999999
FGF20,ERBB4,gene-gene,0.2801997
FGF20,FGFR2,gene-gene,0.5678373212000001
FGF20,FGFR3,gene-gene,0.2277178759999999
FGF20,FLT1,gene-gene,0.272161512
FGF20,FLT3,gene-gene,0.300105774
FGF20,FLT4,gene-gene,0.292719548
FGF20,IGF1R,gene-gene,0.3817427519999999
FGF20,INSR,gene-gene,0.21338777
FGF20,KIT,gene-gene,0.67340431
FGF20,MET,gene-gene,0.370840412
FGF20,MST1R,gene-gene,0.333682406
FGF20,NGFR,gene-gene,0.4010839579999999
FGF20,NTRK1,gene-gene,0.242338
FGF20,NTRK2,gene-gene,0.280168876
FGF20,NTRK3,gene-gene,0.375726748
FGF20,PDGFRA,gene-gene,0.2433945108
FGF20,PDGFRB,gene-gene,0.52733873
FGF20,RET,gene-gene,0.3072583459999999
FGF20,TEK,gene-gene,0.423593112
FGF21,EGFR,gene-gene,0.334779618
FGF21,EPHA2,gene-gene,0.4547376639999999
FGF21,ERBB3,gene-gene,0.2153493779999999
FGF21,ERBB4,gene-gene,0.2103970554
FGF21,FGFR1,gene-gene,0.2036252623999999
FGF21,FGFR2,gene-gene,0.45554114
FGF21,FGFR4,gene-gene,0.25862543
FGF21,FLT1,gene-gene,0.383605096
FGF21,FLT3,gene-gene,0.294655336
FGF21,FLT4,gene-gene,0.3000847199999999
FGF21,IGF1R,gene-gene,0.315265072
FGF21,KDR,gene-gene,0.249809464
FGF21,KIT,gene-gene,0.755498748
FGF21,MET,gene-gene,0.262888298
FGF21,MST1R,gene-gene,0.2243561849999999
FGF21,NGFR,gene-gene,0.3074844008
FGF21,NTRK1,gene-gene,0.342604722
FGF21,NTRK3,gene-gene,0.3165818159999999
FGF21,PDGFRA,gene-gene,0.354432158
FGF21,PDGFRB,gene-gene,0.608734382
FGF21,RET,gene-gene,0.358278302
FGF21,TEK,gene-gene,0.2700356008
FGF22,EGFR,gene-gene,0.461465862
FGF22,EPHA2,gene-gene,0.508393078
FGF22,ERBB3,gene-gene,0.2295111369999999
FGF22,ERBB4,gene-gene,0.294361728
FGF22,FGFR1,gene-gene,0.256353392
FGF22,FGFR2,gene-gene,0.514160238
FGF22,FGFR3,gene-gene,0.2471547308
FGF22,FGFR4,gene-gene,0.273824285
FGF22,FLT1,gene-gene,0.3422747379999999
