node_num,node_name,node_type,outgoing_weight,incoming_weight,total_weight
161,BDNF,gene,6.7241690312,2.8575781159999996,9.5817471472
162,BECN1,gene,0.0,0.0,0.0
163,BID,gene,0.0,0.245231566,0.245231566
164,BIRC2,gene,0.0,0.8653616899999999,0.8653616899999999
165,BIRC3,gene,0.0,0.541159656,0.541159656
166,BIRC5,gene,0.0,0.0,0.0
167,BLNK,gene,0.0,0.0,0.0
168,BMP2,gene,0.0,0.0,0.0
169,BMP4,gene,0.0,0.0,0.0
170,BMP5,gene,0.0,0.0,0.0
171,BMP6,gene,0.0,0.0,0.0
172,BMP7,gene,0.0,0.0,0.0
173,BMP8A,gene,0.0,0.0,0.0
174,BMP8B,gene,0.0,0.0,0.0
175,BMPR1A,gene,1.2239767256,0.0,1.2239767256
176,BMPR1B,gene,1.4196843933999999,0.2125243939999999,1.6322087873999997
177,BMPR2,gene,0.6341859699999999,0.0,0.6341859699999999
178,BNIP3,gene,0.0,0.0,0.0
179,BOC,gene,0.0,0.0,0.0
180,BORCS8-MEF2B,gene,0.0,1.7935047800000001,1.7935047800000001
181,BRAF,gene,0.0,0.0,0.0
182,BRAP,gene,0.0,0.0,0.0
183,BRCA1,gene,0.0,0.2506787698,0.2506787698
184,BTC,gene,0.5023427595999999,0.0,0.5023427595999999
185,BTRC,gene,0.0,0.0,0.0
186,CAB39,gene,0.259430898,0.0,0.259430898
187,CAB39L,gene,0.228829492,0.0,0.228829492
188,CACNA1C,gene,0.0,0.0,0.0
189,CACNA1D,gene,0.0,0.0,0.0
190,CACNA1S,gene,0.0,0.0,0.0
191,CACNA2D1,gene,0.0,0.0,0.0
192,CACNA2D2,gene,0.0,0.0,0.0
193,CACNA2D3,gene,0.0,0.0,0.0
194,CACNA2D4,gene,0.0,0.0,0.0
195,CACNB1,gene,0.0,0.0,0.0
196,CACNB2,gene,0.0,0.0,0.0
197,CACNB3,gene,0.0,0.0,0.0
198,CACNB4,gene,0.0,0.0,0.0
199,CACNG1,gene,0.0,0.0,0.0
200,CACNG2,gene,0.0,0.0,0.0
201,CACNG3,gene,0.0,0.0,0.0
202,CACNG4,gene,0.0,0.0,0.0
203,CACNG5,gene,0.0,0.0,0.0
204,CACNG6,gene,0.0,0.0,0.0
205,CACNG7,gene,0.0,0.0,0.0
206,CACNG8,gene,0.0,0.0,0.0
207,CACYBP,gene,0.0,0.0,0.0
208,CALM1,gene,0.0,0.0,0.0
209,CALM2,gene,0.0,0.0,0.0
210,CALM3,gene,0.287549681,0.0,0.287549681
211,CALML3,gene,0.0,0.0,0.0
212,CALML4,gene,0.0,0.284204238,0.284204238
213,CALML5,gene,0.0,0.0,0.0
214,CALML6,gene,0.0,0.0,0.0
215,CAMK1,gene,0.0,0.0,0.0
216,CAMK1D,gene,0.0,0.0,0.0
217,CAMK1G,gene,0.0,0.0,0.0
218,CAMK2A,gene,0.2219015754,0.0,0.2219015754
219,CAMK2B,gene,0.4388680198,0.0,0.4388680198
220,CAMK2D,gene,0.24730449,0.0,0.24730449
221,CAMK2G,gene,0.3486566576,0.0,0.3486566576
222,CAMK4,gene,0.7857830353999999,0.75376067849,1.5395437138899999
223,CAMKK2,gene,0.2117205082,0.0,0.2117205082
224,CAMP,gene,0.0,1.1779229119999999,1.1779229119999999
225,CARD10,gene,0.0,0.0,0.0
226,CARD11,gene,0.0,0.256441016,0.256441016
227,CARD14,gene,0.0,0.0,0.0
228,CARD16,gene,0.0,0.0,0.0
229,CARD17,gene,0.0,0.0,0.0
230,CARD18,gene,0.0,0.0,0.0
231,CARD6,gene,0.0,0.0,0.0
232,CARD8,gene,0.0,0.0,0.0
233,CARD9,gene,2.4197721501399996,0.353793566,2.7735657161399994
234,CASP1,gene,0.0,0.0,0.0
235,CASP10,gene,0.0,0.0,0.0
236,CASP12,gene,0.0,0.0,0.0
237,CASP3,gene,1.1839743768,4.053881852399999,5.237856229199999
238,CASP4,gene,0.0,0.0,0.0
239,CASP5,gene,0.0,0.0,0.0
240,CASP7,gene,0.0,0.0,0.0
241,CASP8,gene,0.6977029260000001,0.0,0.6977029260000001
242,CASP9,gene,0.0,0.0,0.0
243,CASQ1,gene,0.0,0.0,0.0
244,CASQ2,gene,0.0,0.0,0.0
245,CASR,gene,0.0,0.0,0.0
246,CASTOR1,gene,0.0,0.0,0.0
247,CASTOR2,gene,0.0,0.0,0.0
248,CAT,gene,0.0,0.0,0.0
249,CBL,gene,0.0,0.2854057,0.2854057
250,CBLB,gene,1.1432235039999998,0.6457212094,1.7889447133999998
251,CCKAR,gene,0.0,0.0,0.0
252,CCKBR,gene,0.0,0.0,0.0
253,CCL1,gene,0.0,0.0,0.0
254,CCL11,gene,0.0,1.9103290228,1.9103290228
255,CCL13,gene,0.0,0.0,0.0
256,CCL14,gene,0.0,0.0,0.0
257,CCL15,gene,0.0,0.0,0.0
258,CCL16,gene,0.0,0.0,0.0
259,CCL17,gene,0.0,1.1695253967999997,1.1695253967999997
260,CCL18,gene,0.0,0.0,0.0
261,CCL19,gene,0.0,0.0,0.0
262,CCL2,gene,0.0,1.28198681,1.28198681
263,CCL20,gene,0.0,1.4082983109999998,1.4082983109999998
264,CCL21,gene,0.0,0.0,0.0
265,CCL22,gene,0.0,0.455120842,0.455120842
266,CCL23,gene,0.0,0.0,0.0
267,CCL24,gene,0.0,0.0,0.0
268,CCL25,gene,0.0,0.0,0.0
269,CCL26,gene,0.0,0.0,0.0
270,CCL27,gene,0.0,0.0,0.0
271,CCL28,gene,0.0,0.0,0.0
272,CCL3,gene,0.0,1.3755273843999998,1.3755273843999998
273,CCL3L1,gene,0.0,1.2554552206,1.2554552206
274,CCL3L3,gene,0.0,0.8690147093399997,0.8690147093399997
275,CCL4,gene,0.0,1.4760430656,1.4760430656
276,CCL4L1,gene,0.0,0.30213792,0.30213792
277,CCL4L2,gene,0.0,0.6519360059999998,0.6519360059999998
278,CCL5,gene,0.0,0.79287953,0.79287953
279,CCL7,gene,0.0,1.8474522536,1.8474522536
280,CCL8,gene,0.0,0.0,0.0
281,CCNA1,gene,0.0,0.0,0.0
282,CCNA2,gene,0.0,0.0,0.0
283,CCNB1,gene,0.0,0.0,0.0
284,CCNB2,gene,0.0,0.0,0.0
285,CCND1,gene,0.5592171689999998,4.4285845226,4.9878016916
286,CCND2,gene,0.0,2.5447281116,2.5447281116
287,CCND3,gene,0.2019682608,1.8458585373999998,2.0478267982
288,CCNE1,gene,0.0,0.2146369791999999,0.2146369791999999
289,CCNE2,gene,0.0,0.2019682608,0.2019682608
290,CCNG1,gene,0.0,0.0,0.0
291,CCNG2,gene,0.0,0.2121792,0.2121792
292,CCR1,gene,0.0,0.0,0.0
293,CCR10,gene,0.0,0.0,0.0
294,CCR2,gene,0.0,0.0,0.0
295,CCR3,gene,0.201600092,0.0,0.201600092
296,CCR4,gene,0.0,0.0,0.0
297,CCR5,gene,0.0,0.0,0.0
298,CCR6,gene,0.0,0.0,0.0
299,CCR7,gene,0.0,0.0,0.0
300,CCR8,gene,0.0,0.0,0.0
301,CCR9,gene,0.0,0.0,0.0
302,CD14,gene,0.0,0.0,0.0
303,CD19,gene,0.7945357748,0.3811136292,1.175649404
304,CD209,gene,0.0,0.0,0.0
305,CD22,gene,0.0,0.0,0.0
306,CD247,gene,0.0,0.0,0.0
307,CD28,gene,0.7628269913999999,0.0,0.7628269913999999
308,CD36,gene,0.0,3.9313448346,3.9313448346
309,CD38,gene,0.0,0.45691813599999986,0.45691813599999986
310,CD3E,gene,0.40084374,0.0,0.40084374
311,CD4,gene,0.482371468,0.0,0.482371468
312,CD40,gene,0.0,0.0,0.0
313,CD72,gene,0.0,0.0,0.0
314,CD79A,gene,0.0,0.270812458,0.270812458
315,CD79B,gene,0.0,0.302031208,0.302031208
316,CD80,gene,0.0,0.0,0.0
317,CD82,gene,0.0,0.0,0.0
318,CD86,gene,0.0,0.0,0.0
319,CD8A,gene,0.464712084,0.0,0.464712084
320,CD8B,gene,0.300340712,0.0,0.300340712
321,CDC25B,gene,0.0,0.7757975479999999,0.7757975479999999
322,CDC37,gene,0.4831089447999998,0.0,0.4831089447999998
323,CDC42,gene,1.2239343216,0.7415271376,1.9654614592000001
324,CDH1,gene,0.0,0.0,0.0
325,CDK1,gene,0.0,0.0,0.0
326,CDK2,gene,0.0,0.0,0.0
327,CDK4,gene,0.206859802,0.9472140520000001,1.1540738540000002
328,CDK6,gene,0.0,0.0,0.0
329,CDKN1A,gene,0.2146369791999999,4.7915453274,5.0061823065999995
330,CDKN1B,gene,0.0,0.4222195658,0.4222195658
331,CDKN2A,gene,0.0,0.0,0.0
332,CDKN2B,gene,0.0,0.2417983932,0.2417983932
333,CDKN2D,gene,0.0,0.0,0.0
334,CDON,gene,0.0,0.0,0.0
335,CEBPB,gene,5.1115977042,2.802397742,7.9139954462
336,CER1,gene,0.0,0.0,0.0
337,CFLAR,gene,0.0,0.6265574928,0.6265574928
338,CFTR,gene,0.0,1.0120022962,1.0120022962
339,CGA,gene,0.0,0.0,0.0
340,CHAD,gene,0.0,0.0,0.0
341,CHD8,gene,0.0,0.0,0.0
342,CHEK1,gene,0.2392465932,0.0,0.2392465932
343,CHEK2,gene,0.2519593631,0.0,0.2519593631
344,CHRD,gene,0.0,0.0,0.0
345,CHRM1,gene,0.0,0.0,0.0
346,CHRM2,gene,0.0,0.0,0.0
347,CHRM3,gene,0.0,0.0,0.0
348,CHRM5,gene,0.0,0.0,0.0
349,CHUK,gene,3.1227849684,3.032446393,6.1552313614
350,CIR1,gene,0.5705669649999998,1.124514126,1.6950810909999998
351,CISH,gene,2.2103877339999998,2.2262391035999998,4.4366268375999995
352,CLEC1B,gene,0.0,0.0,0.0
353,CLEC4D,gene,0.0,0.0,0.0
354,CLEC4E,gene,0.0,0.0,0.0
355,CLEC4M,gene,0.0,0.0,0.0
356,CLEC6A,gene,0.0,0.0,0.0
357,CLEC7A,gene,0.0,0.0,0.0
358,CLIP1,gene,0.0,0.456232018,0.456232018
359,CNR1,gene,0.235113317,0.0,0.235113317
360,CNTF,gene,0.6163375468,0.0,0.6163375468
361,CNTFR,gene,0.0,0.0,0.0
362,COL1A1,gene,0.0,0.424393252,0.424393252
363,COL1A2,gene,0.0,0.446227628,0.446227628
364,COL2A1,gene,0.0,0.0,0.0
365,COL3A1,gene,0.0,0.0,0.0
366,COL4A1,gene,0.0,0.0,0.0
367,COL4A2,gene,0.0,0.0,0.0
368,COL4A3,gene,0.0,0.0,0.0
369,COL4A4,gene,0.0,0.0,0.0
370,COL6A1,gene,0.0,0.0,0.0
371,COL6A2,gene,0.0,0.0,0.0
372,COL6A3,gene,0.0,0.0,0.0
373,COL6A5,gene,0.0,0.0,0.0
374,COL6A6,gene,0.0,0.0,0.0
375,COL9A1,gene,0.0,0.0,0.0
376,COL9A2,gene,0.0,0.0,0.0
377,COL9A3,gene,0.0,0.0,0.0
378,COMP,gene,0.0,0.0,0.0
379,COP1,gene,0.0,0.0,0.0
380,CPT1A,gene,0.0,5.3295472366,5.3295472366
381,CPT1B,gene,0.0,4.3860390352,4.3860390352
382,CPT1C,gene,0.0,3.4647853642,3.4647853642
383,CPT2,gene,0.0,1.5451237759999998,1.5451237759999998
384,CREB1,gene,5.106944699,2.9813930731999996,8.0883377722
385,CREB3,gene,6.22933429,1.7400382659999998,7.969372556
386,CREB3L1,gene,3.9676445713999997,4.0885210874,8.0561656588
387,CREB3L2,gene,5.0714237213999995,4.296001371999999,9.367425093399998
388,CREB3L3,gene,6.031211372,5.052083455,11.083294827
389,CREB3L4,gene,4.2885628472,3.539609309,7.828172156199999
390,CREB5,gene,2.634716101,4.2120536738,6.8467697748
391,CREBBP,gene,13.978500643799999,2.0288062703999996,16.007306914199997
392,CRK,gene,1.3814080539999998,7.543704072,8.925112126
393,CRKL,gene,2.0110766146,7.6726293606,9.6837059752
394,CRTC2,gene,0.9218764725999999,0.484292878,1.4061693506
395,CSF1,gene,5.5169778634,0.0,5.5169778634
396,CSF1R,gene,2.9480404462,10.7471222146,13.6951626608
397,CSF2,gene,0.9275134149999998,3.0890926032,4.0166060182
398,CSF2RB,gene,0.0,0.0,0.0
399,CSF3,gene,0.8193410609999999,2.02667304,2.8460141009999997
400,CSF3R,gene,0.0,0.0,0.0
401,CSH1,gene,0.675083077,0.0,0.675083077
402,CSH2,gene,0.624981344,0.0,0.624981344
403,CSN2,gene,0.0,1.2928930036000001,1.2928930036000001
404,CSNK1A1,gene,0.0,0.0,0.0
405,CSNK1A1L,gene,0.0,0.0,0.0
406,CSNK1D,gene,0.0,0.0,0.0
407,CSNK1E,gene,0.0,0.0,0.0
408,CSNK1G1,gene,0.0,0.0,0.0
409,CSNK1G2,gene,0.0,0.0,0.0
410,CSNK1G3,gene,0.0,0.0,0.0
411,CSNK2A1,gene,0.0,0.0,0.0
412,CSNK2A2,gene,0.0,0.0,0.0
413,CSNK2A3,gene,0.0,0.0,0.0
414,CSNK2B,gene,0.0,0.0,0.0
415,CTBP1,gene,2.212461716,0.0,2.212461716
416,CTBP2,gene,1.9222640156,0.357792128,2.2800561436
417,CTF1,gene,0.775918686,0.0,0.775918686
418,CTLA4,gene,0.0,0.0,0.0
419,CTNNA1,gene,0.0,0.0,0.0
420,CTNNA2,gene,0.0,0.0,0.0
421,CTNNA3,gene,0.0,0.0,0.0
422,CTNNB1,gene,0.0,0.2473510966,0.2473510966
423,CTNNBIP1,gene,0.0,0.0,0.0
424,CTNND1,gene,0.0,0.0,0.0
425,CTNND2,gene,0.0,0.0,0.0
426,CTSB,gene,0.0,0.0,0.0
427,CTSD,gene,0.245231566,1.795474434,2.040706
428,CUL1,gene,0.0,0.0,0.0
429,CUL3,gene,0.0,0.0,0.0
430,CX3CL1,gene,0.0,0.0,0.0
431,CX3CR1,gene,0.208481359,0.0,0.208481359
432,CXCL1,gene,0.0,1.2109740413999999,1.2109740413999999
433,CXCL10,gene,0.0,1.068335114,1.068335114
434,CXCL11,gene,0.0,0.0,0.0
435,CXCL12,gene,0.0,0.0,0.0
436,CXCL13,gene,0.0,0.0,0.0
437,CXCL14,gene,0.0,0.0,0.0
438,CXCL16,gene,0.0,0.0,0.0
439,CXCL2,gene,0.0,0.9331512606000001,0.9331512606000001
440,CXCL3,gene,0.0,1.6764255474999998,1.6764255474999998
441,CXCL5,gene,0.0,1.8975696919999998,1.8975696919999998
442,CXCL6,gene,0.0,1.1212145728,1.1212145728
443,CXCL8,gene,0.0,1.808407992,1.808407992
444,CXCL9,gene,0.0,0.0,0.0
445,CXCR1,gene,0.0,0.0,0.0
446,CXCR2,gene,0.281171228,0.0,0.281171228
447,CXCR4,gene,0.0,0.0,0.0
448,CXCR5,gene,0.0,0.0,0.0
449,CXCR6,gene,0.0,0.0,0.0
450,CXXC4,gene,0.0,0.0,0.0
451,CYCS,gene,0.0,0.0,0.0
452,CYLD,gene,0.0,0.0,0.0
453,CYP17A1,gene,0.0,0.0,0.0
454,CYP27A1,gene,0.0,1.8346573332,1.8346573332
455,CYP7A1,gene,0.0,1.089074818,1.089074818
456,CYP8B1,gene,0.0,1.576894296,1.576894296
457,CYSLTR2,gene,0.0,0.0,0.0
458,CYTH1,gene,0.0,0.0,0.0
459,CYTH2,gene,0.0,0.0,0.0
460,CYTH3,gene,0.0,0.0,0.0
461,CYTH4,gene,0.0,0.0,0.0
462,DAAM1,gene,0.0,0.2437199179999999,0.2437199179999999
463,DAAM2,gene,0.0,0.0,0.0
464,DAB2IP,gene,0.0,0.0,0.0
465,DAPP1,gene,0.0,0.505523274,0.505523274
466,DAXX,gene,0.0,0.0,0.0
467,DBI,gene,0.0,1.9338625048,1.9338625048
468,DCHS1,gene,0.0,0.0,0.0
469,DCHS2,gene,0.0,0.0,0.0
470,DCN,gene,0.0,0.0,0.0
471,DDB2,gene,0.0,0.0,0.0
472,DDIT3,gene,0.0,1.552498668,1.552498668
473,DDIT4,gene,0.0,0.0,0.0
474,DDX58,gene,0.0,0.0,0.0
475,DEFB4A,gene,0.0,1.7869869769999998,1.7869869769999998
476,DEFB4B,gene,0.0,1.8781333166,1.8781333166
477,DEPDC5,gene,0.0,0.0,0.0
478,DEPTOR,gene,0.696898942,0.0,0.696898942
479,DHH,gene,0.0,0.0,0.0
480,DHX33,gene,0.0,0.0,0.0
481,DHX58,gene,0.0,0.0,0.0
482,DIAPH1,gene,0.0,0.0,0.0
483,DISP1,gene,0.0,0.0,0.0
484,DKK1,gene,0.0,0.0,0.0
485,DKK2,gene,0.0,0.0,0.0
486,DKK4,gene,0.0,0.0,0.0
487,DLG1,gene,0.514472226,0.2501826399999999,0.7646548659999999
488,DLG2,gene,0.0,0.0,0.0
489,DLG4,gene,0.0,0.0,0.0
490,DLG5,gene,0.0,0.0,0.0
491,DLL1,gene,0.0,0.0,0.0
492,DLL3,gene,0.0,0.0,0.0
493,DLL4,gene,0.0,0.0,0.0
494,DNM1L,gene,0.0,0.0,0.0
495,DOCK2,gene,0.2036171699999999,1.536342956,1.7399601259999997
496,DOCK4,gene,0.0,0.0,0.0
497,DRD1,gene,0.0,0.0,0.0
498,DRD2,gene,0.0,0.0,0.0
499,DRD5,gene,0.0,0.0,0.0
500,DTX1,gene,0.0,0.0,0.0
501,DTX2,gene,0.0,0.0,0.0
502,DTX3,gene,0.0,0.0,0.0
503,DTX3L,gene,0.0,0.0,0.0
504,DTX4,gene,0.0,0.0,0.0
505,DUSP1,gene,0.49185578299999977,0.0,0.49185578299999977
506,DUSP10,gene,1.6919303624,0.0,1.6919303624
507,DUSP16,gene,1.7768073392,0.0,1.7768073392
508,DUSP2,gene,1.7002093189999998,0.0,1.7002093189999998
509,DUSP3,gene,1.3605793631999998,0.0,1.3605793631999998
510,DUSP4,gene,2.3870696029999996,0.0,2.3870696029999996
511,DUSP5,gene,0.9969948853999999,0.0,0.9969948853999999
512,DUSP6,gene,0.5474657108000001,0.0,0.5474657108000001
513,DUSP7,gene,2.2554045434,0.0,2.2554045434
514,DUSP8,gene,2.0540724268,0.0,2.0540724268
515,DVL1,gene,0.0,0.0,0.0
516,DVL2,gene,0.0,0.0,0.0
517,DVL3,gene,0.0,0.0,0.0
518,E2F4,gene,0.0,0.0,0.0
519,E2F5,gene,0.0,0.0,0.0
520,EBAG9,gene,0.0,1.7584417408,1.7584417408
521,ECSIT,gene,0.0,0.0,0.0
522,EDAR,gene,0.0,0.0,0.0
523,EDARADD,gene,0.0,0.0,0.0
524,EDN1,gene,0.0,2.1039429794,2.1039429794
525,EDN2,gene,0.0,0.0,0.0
526,EDN3,gene,0.0,0.0,0.0
527,EDNRA,gene,0.0,0.0,0.0
528,EDNRB,gene,0.0,0.0,0.0
529,EEF2,gene,0.0,0.0,0.0
530,EEF2K,gene,0.0,0.5320678259999999,0.5320678259999999
531,EFCAB7,gene,0.0,0.0,0.0
532,EFNA1,gene,5.5621211474,0.0,5.5621211474
533,EFNA2,gene,5.984685015999999,0.0,5.984685015999999
534,EFNA3,gene,6.2449453022,0.0,6.2449453022
535,EFNA4,gene,5.865798688,0.0,5.865798688
536,EFNA5,gene,7.027814762,0.0,7.027814762
537,EGF,gene,7.515964448,1.245015219,8.760979667
538,EGFR,gene,15.5913557202,39.2676609404,54.8590166606
539,EGLN1,gene,0.0,0.0,0.0
540,EGLN2,gene,0.0,0.0,0.0
541,EGLN3,gene,0.0,0.232029721,0.232029721
542,EGR1,gene,0.0,0.0,0.0
543,EGR2,gene,0.0,0.5066715948,0.5066715948
544,EGR3,gene,0.0,0.0,0.0
545,EHHADH,gene,0.0,1.918710934,1.918710934
546,EI24,gene,0.0,0.0,0.0
547,EIF4B,gene,0.0,0.205940802,0.205940802
548,EIF4E,gene,0.0,0.0,0.0
549,EIF4E1B,gene,0.0,0.0,0.0
550,EIF4E2,gene,0.0,0.0,0.0
551,EIF4EBP1,gene,0.0,2.2097978659999997,2.2097978659999997
552,ELAVL1,gene,0.0,0.4748791951,0.4748791951
553,ELF5,gene,0.0,1.4145565448,1.4145565448
554,ELK4,gene,0.2462398234,1.359278488,1.6055183114
555,ELMO1,gene,0.0,1.414325304,1.414325304
556,ELOB,gene,0.0,0.0,0.0
557,ELOC,gene,0.0,0.0,0.0
558,ENAH,gene,0.0,0.0,0.0
559,ENO1,gene,0.0,0.8297128219999998,0.8297128219999998
560,ENO2,gene,0.0,0.0,0.0
561,ENO3,gene,0.0,0.0,0.0
562,ENO4,gene,0.0,0.2045909836,0.2045909836
563,EP300,gene,15.354063519,3.1669799562,18.5210434752
564,EPHA2,gene,6.863485388,25.3912853332,32.254770721199996
565,EPO,gene,0.686805712,1.1275814603999998,1.8143871723999998
566,EPOR,gene,0.0,0.0,0.0
567,ERBB2,gene,5.0509562518,12.435537631939999,17.48649388374
568,ERBB3,gene,3.9720589148,9.3986856808,13.3707445956
569,ERBB4,gene,5.704336564,13.643775777999998,19.348112342
570,ERBIN,gene,0.0,0.0,0.0
571,EREG,gene,6.641323199,0.0,6.641323199
572,ESR1,gene,24.00659656,5.856981859999999,29.863578419999996
573,ESR2,gene,13.919725007599999,3.3235754012,17.2433004088
574,ESRRB,gene,0.0,0.0,0.0
575,ETS1,gene,0.0,0.3490556489999999,0.3490556489999999
576,ETS2,gene,0.0,0.0,0.0
577,EVC,gene,0.0,0.0,0.0
578,EVC2,gene,0.0,0.0,0.0
579,EVL,gene,0.0,0.0,0.0
580,EXOC2,gene,0.0,0.0,0.0
581,EXOC7,gene,0.0,0.0,0.0
582,F2,gene,0.0,0.0,0.0
583,F2R,gene,0.8311865785999999,0.0,0.8311865785999999
584,F2RL3,gene,0.0,0.0,0.0
585,F3,gene,0.0,0.9605015614,0.9605015614
586,FABP1,gene,0.0,1.395100926,1.395100926
587,FABP3,gene,0.0,2.0656467519999997,2.0656467519999997
588,FABP4,gene,0.0,1.8448725739999996,1.8448725739999996
589,FADD,gene,0.2600961039999999,0.0,0.2600961039999999
590,FADS2,gene,0.0,1.91301034,1.91301034
591,FARP2,gene,0.0,0.6658857859999999,0.6658857859999999
592,FAS,gene,0.0,0.0,0.0
593,FASLG,gene,0.0,0.0,0.0
594,FASN,gene,0.0,0.0,0.0
595,FAT4,gene,0.0,0.0,0.0
596,FBP1,gene,0.0,0.0,0.0
597,FBP2,gene,0.0,0.0,0.0
598,FBXO25,gene,0.0,0.0,0.0
599,FBXO32,gene,0.0,0.0,0.0
600,FBXW11,gene,0.0,0.0,0.0
601,FCER1A,gene,1.0807307666,0.0,1.0807307666
602,FCER1G,gene,0.532834718,0.6491081166,1.1819428346
603,FCGR2B,gene,0.0,0.0,0.0
604,FFAR2,gene,0.0,0.0,0.0
605,FGF1,gene,7.0643197311999995,0.0,7.0643197311999995
606,FGF10,gene,9.0009761594,0.0,9.0009761594
607,FGF17,gene,8.0565303174,0.0,8.0565303174
608,FGF18,gene,6.4778873512,0.0,6.4778873512
609,FGF19,gene,7.2876385612,0.0,7.2876385612
610,FGF2,gene,15.81228587,1.0,16.81228587
611,FGF20,gene,8.116115504,0.0,8.116115504
612,FGF21,gene,7.4773698483999995,0.0,7.4773698483999995
613,FGF22,gene,8.383436588999999,0.0,8.383436588999999
614,FGF23,gene,6.3143276226,0.0,6.3143276226
615,FGF3,gene,8.1226160748,0.0,8.1226160748
616,FGF4,gene,7.166028667,0.0,7.166028667
617,FGF5,gene,6.83669947874,0.0,6.83669947874
618,FGF6,gene,7.8221580506,0.0,7.8221580506
619,FGF7,gene,7.491976107599999,0.0,7.491976107599999
620,FGF8,gene,8.121183516399999,0.0,8.121183516399999
621,FGF9,gene,8.0399587726,0.0,8.0399587726
622,FGFR1,gene,6.1649899887999995,10.0498324192,16.214822408
623,FGFR2,gene,11.366966262,25.3861647902,36.7531310522
624,FGFR3,gene,6.6183886462,11.649029043199999,18.2674176894
625,FGFR4,gene,5.697590524,10.1261407918,15.8237313158
626,FGR,gene,8.067264282,2.2070875791999995,10.2743518612
627,FLCN,gene,0.0,0.0,0.0
628,FLNB,gene,0.0,0.0,0.0
629,FLNC,gene,0.0,0.0,0.0
630,FLOT1,gene,0.0,0.0,0.0
631,FLOT2,gene,0.0,0.0,0.0
632,FLT1,gene,4.3065848326,13.2416743876,17.5482592202
633,FLT3,gene,1.9876552212,13.6189355058,15.606590727
634,FLT3LG,gene,6.9088324089999995,0.0,6.9088324089999995
635,FLT4,gene,4.415984135,14.073012328399999,18.4889964634
636,FMOD,gene,0.0,0.0,0.0
637,FN1,gene,0.0,0.0,0.0
638,FNIP1,gene,0.0,0.0,0.0
639,FNIP2,gene,0.0,0.0,0.0
640,FOS,gene,8.9183530862,8.7208713642,17.6392244504
641,FOSB,gene,6.833738715199999,4.2850993696,11.1188380848
642,FOSL1,gene,7.6966667716999995,4.1407397706,11.837406542299998
643,FOXO1,gene,0.22882365,4.3449104332,4.5737340832
644,FOXO3,gene,0.4279983461999999,5.018767157799999,5.446765503999999
645,FPR1,gene,0.0,0.0,0.0
646,FRAT1,gene,0.0,0.0,0.0
647,FRAT2,gene,0.0,0.0,0.0
648,FRMD1,gene,0.0,0.0,0.0
649,FRMD6,gene,0.0,0.0,0.0
650,FRS2,gene,0.0,0.0,0.0
651,FSHB,gene,0.0,0.0,0.0
652,FSHR,gene,0.0,0.0,0.0
653,FST,gene,0.0,0.0,0.0
654,FXYD1,gene,0.0,0.0,0.0
655,FXYD2,gene,0.0,0.8014515632,0.8014515632
656,FYB1,gene,0.0,0.0,0.0
657,FYN,gene,1.842372034,4.165994504,6.008366538000001
658,FZD1,gene,0.0,0.0,0.0
659,FZD10,gene,0.253142206,0.0,0.253142206
660,FZD2,gene,0.287772164,0.0,0.287772164
661,FZD3,gene,0.0,0.0,0.0
662,FZD4,gene,0.4952349969999999,0.0,0.4952349969999999
663,FZD5,gene,0.7184809219999999,0.0,0.7184809219999999
664,FZD6,gene,0.0,0.0,0.0
665,FZD7,gene,0.0,0.0,0.0
666,FZD8,gene,0.2442052579999999,0.0,0.2442052579999999
667,FZD9,gene,0.2079943232,0.0,0.2079943232
668,G6PC2,gene,0.0,1.6967291161999998,1.6967291161999998
669,G6PC3,gene,0.0,0.2241720563999999,0.2241720563999999
670,GAB1,gene,2.1578808642399996,3.6560718628,5.81395272704
671,GAB2,gene,2.5560324486,3.1925953288,5.748627777399999
672,GABARAP,gene,0.0,0.0,0.0
673,GABARAPL1,gene,0.0,0.0,0.0
674,GABARAPL2,gene,0.0,0.0,0.0
675,GABBR1,gene,0.0,0.0,0.0
676,GABBR2,gene,0.0,0.0,0.0
677,GADD45A,gene,0.0,0.360989514,0.360989514
678,GADD45B,gene,0.0,0.884796416,0.884796416
679,GADD45G,gene,0.0,1.0759666843999998,1.0759666843999998
680,GALT,gene,0.0,0.0,0.0
681,GAPDH,gene,0.0,0.7734794972999999,0.7734794972999999
682,GAS1,gene,0.0,0.0,0.0
683,GATA4,gene,0.0,0.0,0.0
684,GCG,gene,0.0,0.0,0.0
685,GCGR,gene,0.0,0.0,0.0
686,GCK,gene,0.0,1.056007372,1.056007372
687,GDF5,gene,0.0,0.0,0.0
688,GDF6,gene,0.0,0.0,0.0
689,GDF7,gene,0.0,0.0,0.0
690,GDNF,gene,4.0785972004,0.0,4.0785972004
691,GFAP,gene,0.0,1.376325981,1.376325981
692,GH1,gene,0.401066852,0.0,0.401066852
693,GH2,gene,1.0641335236,0.0,1.0641335236
694,GHR,gene,0.0,0.0,0.0
695,GHRL,gene,0.0,0.0,0.0
696,GHSR,gene,0.0,0.0,0.0
697,GIP,gene,0.0,0.0,0.0
698,GIPR,gene,0.0,0.0,0.0
699,GK2,gene,0.0,1.860816777,1.860816777
700,GLI1,gene,1.6724820411999999,0.9517871949999999,2.6242692362
701,GLI2,gene,1.8196464484,0.20475509,2.0244015384
702,GLI3,gene,1.3448351235879998,0.45068892259999993,1.7955240461879998
