source,target,type,weight,source_name,target_name
65,644,gene-gene,0.23218291,AKT1,FOXO3
65,876,gene-gene,0.265499088,AKT1,IKBKB
65,1137,gene-gene,0.2883053268,AKT1,MAP2K4
65,1150,gene-gene,0.244972446,AKT1,MAP3K5
65,1158,gene-gene,0.3033241,AKT1,MAPK1
65,1165,gene-gene,0.255216976,AKT1,MAPK3
65,1184,gene-gene,0.265939248,AKT1,MDM2
65,1231,gene-gene,0.4299946979999999,AKT1,MTOR
65,1268,gene-gene,0.484158094,AKT1,NFKB1
65,1270,gene-gene,0.2550345719999999,AKT1,NFKBIA
65,1271,gene-gene,0.2295801334,AKT1,NFKBIB
65,1272,gene-gene,0.251765486,AKT1,NFKBIE
65,1290,gene-gene,0.3474844499999999,AKT1,NOS2
65,1291,gene-gene,0.2475201079999999,AKT1,NOS3
65,1308,gene-gene,0.319735466,AKT1,NR4A1
65,1352,gene-gene,0.254657579,AKT1,PDE3B
65,1471,gene-gene,0.233699182,AKT1,PPP1CA
65,1479,gene-gene,0.2283574481999999,AKT1,PPP1R3B
65,1586,gene-gene,0.286668416,AKT1,RAF1
65,1631,gene-gene,0.358661138,AKT1,RELA
65,1943,gene-gene,0.208998536,AKT1,TSC2
65,322,gene-gene,0.2667232927999999,AKT1,CDC37
65,394,gene-gene,0.282663638,AKT1,CRTC2
65,815,gene-gene,0.26645279528,AKT1,HSP90AA1
65,816,gene-gene,0.308641886,AKT1,HSP90AB1
65,817,gene-gene,0.2097111972,AKT1,HSP90B1
65,1160,gene-gene,0.241535528,AKT1,MAPK11
65,1161,gene-gene,0.273817098,AKT1,MAPK12
65,1162,gene-gene,0.45221038,AKT1,MAPK13
65,1163,gene-gene,0.397408972,AKT1,MAPK14
65,1366,gene-gene,0.3736401071999999,AKT1,PDPK1
65,1396,gene-gene,0.389525682,AKT1,PIK3CA
65,1397,gene-gene,0.3689664836,AKT1,PIK3CB
65,1398,gene-gene,0.356224876,AKT1,PIK3CD
65,1399,gene-gene,0.418102084,AKT1,PIK3CG
65,1400,gene-gene,0.300239202,AKT1,PIK3R1
65,1401,gene-gene,0.2160654759999999,AKT1,PIK3R2
65,1402,gene-gene,0.353173638,AKT1,PIK3R3
65,1404,gene-gene,0.31481137,AKT1,PIK3R5
65,1405,gene-gene,0.360181046,AKT1,PIK3R6
65,1483,gene-gene,0.284684597,AKT1,PPP2CA
65,1484,gene-gene,0.427556234,AKT1,PPP2CB
65,1485,gene-gene,0.345926244,AKT1,PPP2R1A
65,1486,gene-gene,0.3051788444,AKT1,PPP2R1B
65,1487,gene-gene,0.285554922,AKT1,PPP2R2A
65,1488,gene-gene,0.261316859,AKT1,PPP2R2B
65,1489,gene-gene,0.316869268,AKT1,PPP2R2C
65,1490,gene-gene,0.3990379,AKT1,PPP2R2D
65,1491,gene-gene,0.409200198,AKT1,PPP2R3A
65,1492,gene-gene,0.372623634,AKT1,PPP2R3C
65,1494,gene-gene,0.292758364,AKT1,PPP2R5B
65,1495,gene-gene,0.266014592,AKT1,PPP2R5C
65,1496,gene-gene,0.270928302,AKT1,PPP2R5D
65,1497,gene-gene,0.430500756,AKT1,PPP2R5E
65,1533,gene-gene,0.3621595412,AKT1,PRKCZ
65,1854,gene-gene,0.273148312,AKT1,TCL1B
66,551,gene-gene,0.216360076,AKT1S1,EIF4EBP1
66,1231,gene-gene,0.420930756,AKT1S1,MTOR
66,1464,gene-gene,0.276104346,AKT1S1,PPARG
66,1668,gene-gene,0.28492368,AKT1S1,RPS6KB1
66,1669,gene-gene,0.359758946,AKT1S1,RPS6KB2
66,1670,gene-gene,0.347240858,AKT1S1,RPTOR
66,1954,gene-gene,0.346021814,AKT1S1,ULK1
66,67,gene-gene,0.39763004,AKT1S1,AKT2
66,68,gene-gene,0.2648347279999999,AKT1S1,AKT3
66,1512,gene-gene,0.2043704432,AKT1S1,PRKAA1
66,1513,gene-gene,0.415463942,AKT1S1,PRKAA2
66,1514,gene-gene,0.2106722979999999,AKT1S1,PRKAB1
66,1515,gene-gene,0.283864242,AKT1S1,PRKAB2
66,1519,gene-gene,0.2905430796,AKT1S1,PRKAG1
66,1520,gene-gene,0.335487514,AKT1S1,PRKAG2
66,1521,gene-gene,0.404995606,AKT1S1,PRKAG3
66,1642,gene-gene,0.265090972,AKT1S1,RHEB
67,104,gene-gene,0.315931382,AKT2,ATF2
67,105,gene-gene,0.281529828,AKT2,ATF4
67,106,gene-gene,0.3590543419999999,AKT2,ATF6B
67,146,gene-gene,0.2303090099999999,AKT2,BAD
67,153,gene-gene,0.570408912,AKT2,BCL2
67,183,gene-gene,0.2506787698,AKT2,BRCA1
67,329,gene-gene,0.2066225219999999,AKT2,CDKN1A
67,349,gene-gene,0.356258362,AKT2,CHUK
67,384,gene-gene,0.369155372,AKT2,CREB1
67,385,gene-gene,0.232395764,AKT2,CREB3
67,386,gene-gene,0.268484326,AKT2,CREB3L1
67,387,gene-gene,0.380982938,AKT2,CREB3L2
67,388,gene-gene,0.280500266,AKT2,CREB3L3
67,389,gene-gene,0.32668891,AKT2,CREB3L4
67,390,gene-gene,0.461977658,AKT2,CREB5
67,771,gene-gene,0.2432694672,AKT2,GSK3B
67,876,gene-gene,0.2583962979999999,AKT2,IKBKB
67,1150,gene-gene,0.244335482,AKT2,MAP3K5
67,1153,gene-gene,0.253000978,AKT2,MAP3K8
67,1158,gene-gene,0.552776732,AKT2,MAPK1
67,1165,gene-gene,0.229975378,AKT2,MAPK3
67,1184,gene-gene,0.2152999252,AKT2,MDM2
67,1231,gene-gene,0.7031578059999999,AKT2,MTOR
67,1268,gene-gene,0.56410736,AKT2,NFKB1
67,1270,gene-gene,0.2176433847999999,AKT2,NFKBIA
67,1271,gene-gene,0.282564404,AKT2,NFKBIB
67,1272,gene-gene,0.28488327,AKT2,NFKBIE
67,1291,gene-gene,0.2075811825999999,AKT2,NOS3
67,1308,gene-gene,0.2732487448,AKT2,NR4A1
67,1471,gene-gene,0.2139025779999999,AKT2,PPP1CA
67,1472,gene-gene,0.2066980149999999,AKT2,PPP1CB
67,1473,gene-gene,0.2208188267999999,AKT2,PPP1CC
67,1479,gene-gene,0.208845328,AKT2,PPP1R3B
67,1631,gene-gene,0.252244476,AKT2,RELA
67,1843,gene-gene,0.241296496,AKT2,TBC1D7
67,1942,gene-gene,0.2015983079999999,AKT2,TSC1
67,394,gene-gene,0.20277881,AKT2,CRTC2
67,815,gene-gene,0.2009115838,AKT2,HSP90AA1
67,1160,gene-gene,0.254760376,AKT2,MAPK11
67,1161,gene-gene,0.303438022,AKT2,MAPK12
67,1162,gene-gene,0.332774846,AKT2,MAPK13
67,1163,gene-gene,0.467765068,AKT2,MAPK14
67,1366,gene-gene,0.6406511619999999,AKT2,PDPK1
67,1396,gene-gene,0.229125061,AKT2,PIK3CA
67,1397,gene-gene,0.290781754,AKT2,PIK3CB
67,1398,gene-gene,0.364671616,AKT2,PIK3CD
67,1399,gene-gene,0.3625885,AKT2,PIK3CG
67,1400,gene-gene,0.2397423892,AKT2,PIK3R1
67,1401,gene-gene,0.4125601319999999,AKT2,PIK3R2
67,1402,gene-gene,0.3356321,AKT2,PIK3R3
67,1404,gene-gene,0.352646472,AKT2,PIK3R5
67,1405,gene-gene,0.21876939,AKT2,PIK3R6
67,1483,gene-gene,0.428412162,AKT2,PPP2CA
67,1484,gene-gene,0.383860034,AKT2,PPP2CB
67,1485,gene-gene,0.515297313,AKT2,PPP2R1A
67,1486,gene-gene,0.388502774,AKT2,PPP2R1B
67,1487,gene-gene,0.2886201579999999,AKT2,PPP2R2A
67,1488,gene-gene,0.376022814,AKT2,PPP2R2B
67,1490,gene-gene,0.334932362,AKT2,PPP2R2D
67,1491,gene-gene,0.427727954,AKT2,PPP2R3A
67,1492,gene-gene,0.310092348,AKT2,PPP2R3C
67,1493,gene-gene,0.3115954959999999,AKT2,PPP2R5A
67,1495,gene-gene,0.205603553,AKT2,PPP2R5C
67,1496,gene-gene,0.544447624,AKT2,PPP2R5D
67,1497,gene-gene,0.245465162,AKT2,PPP2R5E
67,1533,gene-gene,0.315611654,AKT2,PRKCZ
67,1854,gene-gene,0.2770751939999999,AKT2,TCL1B
68,104,gene-gene,0.242889842,AKT3,ATF2
68,105,gene-gene,0.260950464,AKT3,ATF4
68,106,gene-gene,0.2842655859999999,AKT3,ATF6B
68,146,gene-gene,0.31645871,AKT3,BAD
68,153,gene-gene,0.6080555679999999,AKT3,BCL2
68,329,gene-gene,0.2768327568,AKT3,CDKN1A
68,330,gene-gene,0.2115904778,AKT3,CDKN1B
68,349,gene-gene,0.251002688,AKT3,CHUK
68,384,gene-gene,0.3722593774,AKT3,CREB1
68,385,gene-gene,0.3600563659999999,AKT3,CREB3
68,387,gene-gene,0.2066338532,AKT3,CREB3L2
68,388,gene-gene,0.301753866,AKT3,CREB3L3
68,389,gene-gene,0.290004068,AKT3,CREB3L4
68,390,gene-gene,0.232998964,AKT3,CREB5
68,643,gene-gene,0.258014446,AKT3,FOXO1
68,644,gene-gene,0.244151728,AKT3,FOXO3
68,876,gene-gene,0.356676846,AKT3,IKBKB
68,1137,gene-gene,0.276402628,AKT3,MAP2K4
68,1150,gene-gene,0.2704530212,AKT3,MAP3K5
68,1153,gene-gene,0.2694564151999999,AKT3,MAP3K8
68,1158,gene-gene,0.2980757128,AKT3,MAPK1
68,1165,gene-gene,0.3912044879999999,AKT3,MAPK3
68,1231,gene-gene,0.647370894,AKT3,MTOR
68,1268,gene-gene,0.563206824,AKT3,NFKB1
68,1271,gene-gene,0.2274214918,AKT3,NFKBIB
68,1272,gene-gene,0.2900518019999999,AKT3,NFKBIE
68,1290,gene-gene,0.316474742,AKT3,NOS2
68,1291,gene-gene,0.2484838198,AKT3,NOS3
68,1352,gene-gene,0.212500848,AKT3,PDE3B
68,1586,gene-gene,0.325879888,AKT3,RAF1
68,1631,gene-gene,0.2899861259999999,AKT3,RELA
68,1843,gene-gene,0.2199099,AKT3,TBC1D7
68,322,gene-gene,0.2163856519999999,AKT3,CDC37
68,394,gene-gene,0.233846509,AKT3,CRTC2
68,815,gene-gene,0.2898969597999999,AKT3,HSP90AA1
68,1160,gene-gene,0.2165556252,AKT3,MAPK11
68,1161,gene-gene,0.24553283,AKT3,MAPK12
68,1162,gene-gene,0.390183882,AKT3,MAPK13
68,1163,gene-gene,0.494931436,AKT3,MAPK14
68,1366,gene-gene,0.605225336,AKT3,PDPK1
68,1396,gene-gene,0.3333288159999999,AKT3,PIK3CA
68,1397,gene-gene,0.260418686,AKT3,PIK3CB
68,1398,gene-gene,0.336422914,AKT3,PIK3CD
68,1399,gene-gene,0.337110888,AKT3,PIK3CG
68,1400,gene-gene,0.410499346,AKT3,PIK3R1
68,1401,gene-gene,0.324122448,AKT3,PIK3R2
68,1402,gene-gene,0.203807384,AKT3,PIK3R3
68,1404,gene-gene,0.2033139047999999,AKT3,PIK3R5
68,1483,gene-gene,0.4860723939999999,AKT3,PPP2CA
68,1484,gene-gene,0.3649444288,AKT3,PPP2CB
68,1485,gene-gene,0.499860902,AKT3,PPP2R1A
68,1486,gene-gene,0.3829658219999999,AKT3,PPP2R1B
68,1487,gene-gene,0.3685650219999999,AKT3,PPP2R2A
68,1488,gene-gene,0.29939516,AKT3,PPP2R2B
68,1489,gene-gene,0.386788802,AKT3,PPP2R2C
68,1490,gene-gene,0.4001062239999999,AKT3,PPP2R2D
68,1492,gene-gene,0.31514471,AKT3,PPP2R3C
68,1493,gene-gene,0.233866478,AKT3,PPP2R5A
68,1494,gene-gene,0.347525314,AKT3,PPP2R5B
68,1495,gene-gene,0.34939872,AKT3,PPP2R5C
68,1496,gene-gene,0.324731824,AKT3,PPP2R5D
68,1497,gene-gene,0.366662144,AKT3,PPP2R5E
68,1533,gene-gene,0.4446528431999999,AKT3,PRKCZ
68,1854,gene-gene,0.21805889,AKT3,TCL1B
70,100,gene-gene,0.21447064,ALDOB,ARNT
72,176,gene-gene,0.2125243939999999,AMH,BMPR1B
72,1268,gene-gene,0.450563888,AMH,NFKB1
75,396,gene-gene,0.208765192,ANGPT1,CSF1R
75,538,gene-gene,0.339007874,ANGPT1,EGFR
75,564,gene-gene,0.4985988239999999,ANGPT1,EPHA2
75,567,gene-gene,0.282392934,ANGPT1,ERBB2
75,568,gene-gene,0.2877335682,ANGPT1,ERBB3
75,569,gene-gene,0.338851046,ANGPT1,ERBB4
75,622,gene-gene,0.325516524,ANGPT1,FGFR1
75,623,gene-gene,0.534656404,ANGPT1,FGFR2
75,624,gene-gene,0.2461169088,ANGPT1,FGFR3
75,625,gene-gene,0.323376228,ANGPT1,FGFR4
75,632,gene-gene,0.267861578,ANGPT1,FLT1
75,633,gene-gene,0.3322525859999999,ANGPT1,FLT3
75,635,gene-gene,0.323573976,ANGPT1,FLT4
75,872,gene-gene,0.368276146,ANGPT1,IGF1R
75,942,gene-gene,0.21487356,ANGPT1,INSR
75,1010,gene-gene,0.364151176,ANGPT1,KDR
75,1014,gene-gene,0.384639964,ANGPT1,KIT
75,1205,gene-gene,0.355894638,ANGPT1,MET
75,1274,gene-gene,0.2481078259999999,ANGPT1,NGFR
75,1318,gene-gene,0.23622763,ANGPT1,NTRK1
75,1319,gene-gene,0.263953946,ANGPT1,NTRK2
75,1361,gene-gene,0.267419788,ANGPT1,PDGFRA
75,1362,gene-gene,0.367343912,ANGPT1,PDGFRB
75,1860,gene-gene,0.22638703,ANGPT1,TEK
75,391,gene-gene,0.29677843,ANGPT1,CREBBP
75,563,gene-gene,0.43067786,ANGPT1,EP300
75,797,gene-gene,0.2626877726,ANGPT1,HIF1A
76,396,gene-gene,0.200834632,ANGPT2,CSF1R
76,538,gene-gene,0.230620952,ANGPT2,EGFR
76,564,gene-gene,0.502813514,ANGPT2,EPHA2
76,567,gene-gene,0.393798856,ANGPT2,ERBB2
76,568,gene-gene,0.24522918,ANGPT2,ERBB3
76,569,gene-gene,0.252655422,ANGPT2,ERBB4
76,622,gene-gene,0.257885861,ANGPT2,FGFR1
76,623,gene-gene,0.304828366,ANGPT2,FGFR2
76,624,gene-gene,0.2209754719999999,ANGPT2,FGFR3
76,625,gene-gene,0.323671522,ANGPT2,FGFR4
76,632,gene-gene,0.260702126,ANGPT2,FLT1
76,633,gene-gene,0.220998912,ANGPT2,FLT3
76,635,gene-gene,0.250154361,ANGPT2,FLT4
76,872,gene-gene,0.2410274,ANGPT2,IGF1R
76,942,gene-gene,0.347027202,ANGPT2,INSR
76,1014,gene-gene,0.42310767,ANGPT2,KIT
76,1318,gene-gene,0.2566284032,ANGPT2,NTRK1
76,1319,gene-gene,0.2689322392,ANGPT2,NTRK2
76,1362,gene-gene,0.4878623359999999,ANGPT2,PDGFRB
76,1860,gene-gene,0.2616807352,ANGPT2,TEK
76,100,gene-gene,0.3191036892,ANGPT2,ARNT
76,391,gene-gene,0.2463366439999999,ANGPT2,CREBBP
76,563,gene-gene,0.372813226,ANGPT2,EP300
76,797,gene-gene,0.39825636,ANGPT2,HIF1A
77,538,gene-gene,0.3841545739999999,ANGPT4,EGFR
77,564,gene-gene,0.413573894,ANGPT4,EPHA2
77,567,gene-gene,0.282039404,ANGPT4,ERBB2
77,568,gene-gene,0.240271574,ANGPT4,ERBB3
77,569,gene-gene,0.2049754402,ANGPT4,ERBB4
77,622,gene-gene,0.237617922,ANGPT4,FGFR1
77,623,gene-gene,0.4028632499999999,ANGPT4,FGFR2
77,624,gene-gene,0.235656504,ANGPT4,FGFR3
77,632,gene-gene,0.304786817,ANGPT4,FLT1
77,633,gene-gene,0.2061053942,ANGPT4,FLT3
77,635,gene-gene,0.25910968,ANGPT4,FLT4
77,872,gene-gene,0.2663168132,ANGPT4,IGF1R
77,1010,gene-gene,0.292875826,ANGPT4,KDR
77,1014,gene-gene,0.417909618,ANGPT4,KIT
77,1205,gene-gene,0.2935089979999999,ANGPT4,MET
77,1318,gene-gene,0.242221662,ANGPT4,NTRK1
77,1319,gene-gene,0.279622436,ANGPT4,NTRK2
77,1361,gene-gene,0.3770477324,ANGPT4,PDGFRA
77,1362,gene-gene,0.363944764,ANGPT4,PDGFRB
77,100,gene-gene,0.2864025328,ANGPT4,ARNT
77,563,gene-gene,0.402158236,ANGPT4,EP300
77,797,gene-gene,0.417900944,ANGPT4,HIF1A
78,1462,gene-gene,0.2422937359999999,ANGPTL4,PPARA
78,1463,gene-gene,0.2819843549999999,ANGPTL4,PPARD
78,1464,gene-gene,0.2463317319999999,ANGPTL4,PPARG
78,1687,gene-gene,0.406854898,ANGPTL4,RXRA
78,1688,gene-gene,0.485605584,ANGPTL4,RXRB
78,1689,gene-gene,0.449547802,ANGPTL4,RXRG
79,1811,gene-gene,0.386894948,AOX1,STAT1
79,1812,gene-gene,0.317274772,AOX1,STAT2
79,1813,gene-gene,0.224346051,AOX1,STAT3
79,1815,gene-gene,0.308949152,AOX1,STAT5A
79,1816,gene-gene,0.431962252,AOX1,STAT5B
87,1462,gene-gene,0.2770403899999999,APOA1,PPARA
87,1687,gene-gene,0.626890978,APOA1,RXRA
87,1688,gene-gene,0.664801364,APOA1,RXRB
87,1689,gene-gene,0.467165522,APOA1,RXRG
88,1462,gene-gene,0.340656326,APOA2,PPARA
88,1687,gene-gene,0.344273556,APOA2,RXRA
88,1688,gene-gene,0.7071945399999999,APOA2,RXRB
88,1689,gene-gene,0.608234898,APOA2,RXRG
89,1462,gene-gene,0.2654420528,APOA5,PPARA
89,1687,gene-gene,0.50980314,APOA5,RXRA
89,1688,gene-gene,0.528256924,APOA5,RXRB
89,1689,gene-gene,0.609186592,APOA5,RXRG
90,1687,gene-gene,0.56835664,APOC3,RXRA
90,1688,gene-gene,0.618307316,APOC3,RXRB
90,1689,gene-gene,0.512255052,APOC3,RXRG
91,1687,gene-gene,0.577380562,AQP7,RXRA
91,1688,gene-gene,0.408907176,AQP7,RXRB
91,1689,gene-gene,0.5124107600000001,AQP7,RXRG
93,396,gene-gene,0.274355287,AREG,CSF1R
93,538,gene-gene,0.329795682,AREG,EGFR
93,564,gene-gene,0.48501423,AREG,EPHA2
93,567,gene-gene,0.3072291159999999,AREG,ERBB2
93,568,gene-gene,0.2259654905999999,AREG,ERBB3
93,622,gene-gene,0.296879638,AREG,FGFR1
93,623,gene-gene,0.684996234,AREG,FGFR2
93,624,gene-gene,0.331087116,AREG,FGFR3
93,625,gene-gene,0.314655226,AREG,FGFR4
93,632,gene-gene,0.315632502,AREG,FLT1
93,633,gene-gene,0.303746818,AREG,FLT3
93,635,gene-gene,0.270546566,AREG,FLT4
93,872,gene-gene,0.3048133768,AREG,IGF1R
93,1010,gene-gene,0.259677716,AREG,KDR
93,1014,gene-gene,0.4710435659999999,AREG,KIT
93,1205,gene-gene,0.209907145,AREG,MET
93,1274,gene-gene,0.34571783,AREG,NGFR
93,1318,gene-gene,0.3420849099999999,AREG,NTRK1
93,1319,gene-gene,0.367801866,AREG,NTRK2
93,1361,gene-gene,0.2489473554,AREG,PDGFRA
93,1362,gene-gene,0.387995674,AREG,PDGFRB
93,1860,gene-gene,0.280815838,AREG,TEK
93,2004,gene-gene,0.225516995,AREG,YAP1
100,153,gene-gene,0.3720037539999999,ARNT,BCL2
100,329,gene-gene,0.278355318,ARNT,CDKN1A
100,330,gene-gene,0.210629088,ARNT,CDKN1B
100,524,gene-gene,0.208013748,ARNT,EDN1
100,537,gene-gene,0.200542009,ARNT,EGF
100,565,gene-gene,0.286630056,ARNT,EPO
100,632,gene-gene,0.2893979,ARNT,FLT1
100,681,gene-gene,0.2194031148,ARNT,GAPDH
100,800,gene-gene,0.2212237598,ARNT,HK2
100,1291,gene-gene,0.2306791976,ARNT,NOS3
100,1365,gene-gene,0.323925606,ARNT,PDK1
100,1374,gene-gene,0.200320814772,ARNT,PFKM
100,1713,gene-gene,0.214414412,ARNT,SERPINE1
100,1755,gene-gene,0.2148396914,ARNT,SLC2A1
100,1860,gene-gene,0.2240300949999999,ARNT,TEK
100,1862,gene-gene,0.208879242,ARNT,TF
100,1968,gene-gene,0.266434318,ARNT,VEGFA
100,391,gene-gene,0.366479096,ARNT,CREBBP
100,563,gene-gene,0.314785936,ARNT,EP300
100,797,gene-gene,0.251953085,ARNT,HIF1A
102,700,gene-gene,0.211435986,ARRB2,GLI1
104,105,gene-gene,0.278689034,ATF2,ATF4
104,153,gene-gene,0.5055552480000001,ATF2,BCL2
104,380,gene-gene,0.334676818,ATF2,CPT1A
104,381,gene-gene,0.274672792,ATF2,CPT1B
104,382,gene-gene,0.204429292,ATF2,CPT1C
104,386,gene-gene,0.310912652,ATF2,CREB3L1
104,387,gene-gene,0.24941024,ATF2,CREB3L2
104,388,gene-gene,0.3757421911999999,ATF2,CREB3L3
104,389,gene-gene,0.362918337,ATF2,CREB3L4
104,390,gene-gene,0.338455586,ATF2,CREB5
104,391,gene-gene,0.3972395019999999,ATF2,CREBBP
104,394,gene-gene,0.26281917,ATF2,CRTC2
104,563,gene-gene,0.46375147,ATF2,EP300
104,1183,gene-gene,0.264216312,ATF2,MCL1
104,1344,gene-gene,0.22596281,ATF2,PCK1
104,1968,gene-gene,0.369054634,ATF2,VEGFA
104,1969,gene-gene,0.278014592,ATF2,VEGFB
104,1970,gene-gene,0.299622182,ATF2,VEGFC
104,384,gene-gene,0.32831296,ATF2,CREB1
104,385,gene-gene,0.313045156,ATF2,CREB3
104,1158,gene-gene,0.2382504339999999,ATF2,MAPK1
104,1160,gene-gene,0.2713243606,ATF2,MAPK11
104,1161,gene-gene,0.232191042,ATF2,MAPK12
104,1162,gene-gene,0.293644012,ATF2,MAPK13
104,1163,gene-gene,0.5527896,ATF2,MAPK14
104,1165,gene-gene,0.371244602,ATF2,MAPK3
104,1518,gene-gene,0.3505740702,ATF2,PRKACG
104,1666,gene-gene,0.2500960688,ATF2,RPS6KA4
104,1667,gene-gene,0.2448973846,ATF2,RPS6KA5
105,153,gene-gene,0.4601739459999999,ATF4,BCL2
105,380,gene-gene,0.2346426632,ATF4,CPT1A
105,381,gene-gene,0.423641138,ATF4,CPT1B
105,382,gene-gene,0.2770383092,ATF4,CPT1C
105,386,gene-gene,0.382865636,ATF4,CREB3L1
105,388,gene-gene,0.2582385754,ATF4,CREB3L3
105,390,gene-gene,0.22587448,ATF4,CREB5
105,1344,gene-gene,0.267361102,ATF4,PCK1
105,1968,gene-gene,0.2511564479,ATF4,VEGFA
105,1969,gene-gene,0.3431184172,ATF4,VEGFB
105,385,gene-gene,0.3044738939999999,ATF4,CREB3
105,389,gene-gene,0.279950784,ATF4,CREB3L4
105,391,gene-gene,0.23909262,ATF4,CREBBP
105,1158,gene-gene,0.303940498,ATF4,MAPK1
105,1165,gene-gene,0.2305716762,ATF4,MAPK3
105,1176,gene-gene,0.2935452406,ATF4,MAPKAPK3
105,1516,gene-gene,0.269825116,ATF4,PRKACA
105,1667,gene-gene,0.2971606674,ATF4,RPS6KA5
106,153,gene-gene,0.401868262,ATF6B,BCL2
106,1183,gene-gene,0.26853305,ATF6B,MCL1
106,1968,gene-gene,0.358048286,ATF6B,VEGFA
106,1969,gene-gene,0.224922408,ATF6B,VEGFB
106,1970,gene-gene,0.273420042,ATF6B,VEGFC
106,1158,gene-gene,0.3463014812,ATF6B,MAPK1
106,1165,gene-gene,0.383302356,ATF6B,MAPK3
106,1666,gene-gene,0.200486609,ATF6B,RPS6KA4
106,1667,gene-gene,0.207072518,ATF6B,RPS6KA5
111,1158,gene-gene,0.271899846,ATP1A1,MAPK1
111,1400,gene-gene,0.241130792,ATP1A1,PIK3R1
111,1401,gene-gene,0.2432240164,ATP1A1,PIK3R2
111,1402,gene-gene,0.2285866449999999,ATP1A1,PIK3R3
112,1398,gene-gene,0.255145608,ATP1A2,PIK3CD
112,1401,gene-gene,0.277789586,ATP1A2,PIK3R2
112,1402,gene-gene,0.225040886,ATP1A2,PIK3R3
113,1401,gene-gene,0.207536296,ATP1A3,PIK3R2
113,1402,gene-gene,0.256685898,ATP1A3,PIK3R3
114,1398,gene-gene,0.21894293,ATP1A4,PIK3CD
114,1401,gene-gene,0.235827292,ATP1A4,PIK3R2
115,1165,gene-gene,0.2958024308,ATP1B1,MAPK3
115,1396,gene-gene,0.291139028,ATP1B1,PIK3CA
115,1397,gene-gene,0.2000174926,ATP1B1,PIK3CB
115,1401,gene-gene,0.22845836,ATP1B1,PIK3R2
116,1158,gene-gene,0.2764390828,ATP1B2,MAPK1
116,1396,gene-gene,0.2695518512,ATP1B2,PIK3CA
116,1398,gene-gene,0.2832723906,ATP1B2,PIK3CD
116,1401,gene-gene,0.289508366,ATP1B2,PIK3R2
117,1397,gene-gene,0.272902082,ATP1B3,PIK3CB
117,1400,gene-gene,0.2411386598,ATP1B3,PIK3R1
117,1401,gene-gene,0.302188894,ATP1B3,PIK3R2
117,1402,gene-gene,0.212224958,ATP1B3,PIK3R3
119,1883,gene-gene,0.203543744,ATP2A2,THRA
120,1884,gene-gene,0.2263566898,ATP2A3,THRB
137,1922,gene-gene,0.2079458174,ATR,TP53
141,1438,gene-gene,0.288621592,AVPR1A,PLCB4
142,1437,gene-gene,0.2349983572,AVPR1B,PLCB3
146,153,gene-gene,0.672153918,BAD,BCL2
146,155,gene-gene,0.200202372,BAD,BCL2L1
146,2005,gene-gene,0.20360032,BAD,YWHAB
146,2009,gene-gene,0.2328759839,BAD,YWHAQ
149,237,gene-gene,0.290671658,BAX,CASP3
149,153,gene-gene,0.496244806,BAX,BCL2
149,155,gene-gene,0.302183512,BAX,BCL2L1
149,1159,gene-gene,0.356804378,BAX,MAPK10
149,1160,gene-gene,0.369306804,BAX,MAPK11
149,1161,gene-gene,0.320929098,BAX,MAPK12
149,1163,gene-gene,0.456190854,BAX,MAPK14
149,1169,gene-gene,0.2329127139999999,BAX,MAPK8
149,1173,gene-gene,0.4430431419999999,BAX,MAPK9
149,1922,gene-gene,0.362654844,BAX,TP53
150,1922,gene-gene,0.227253204,BBC3,TP53
151,393,gene-gene,0.256994668,BCAR1,CRKL
152,349,gene-gene,0.3059730619999999,BCL10,CHUK
152,876,gene-gene,0.283437476,BCL10,IKBKB
152,1160,gene-gene,0.2232042639999999,BCL10,MAPK11
152,1162,gene-gene,0.255353968,BCL10,MAPK13
152,1163,gene-gene,0.476722222,BCL10,MAPK14
152,1165,gene-gene,0.221522746,BCL10,MAPK3
152,1169,gene-gene,0.208729855,BCL10,MAPK8
152,1396,gene-gene,0.227052062,BCL10,PIK3CA
152,1397,gene-gene,0.308213392,BCL10,PIK3CB
152,1402,gene-gene,0.273583884,BCL10,PIK3R3
153,237,gene-gene,0.661985792,BCL2,CASP3
153,1279,gene-gene,0.475333758,BCL2,NLRP1
153,1922,gene-gene,0.53686379,BCL2,TP53
153,384,gene-gene,0.427697662,BCL2,CREB1
153,385,gene-gene,0.5488570279999999,BCL2,CREB3
153,386,gene-gene,0.621413188,BCL2,CREB3L1
153,387,gene-gene,0.4964684199999999,BCL2,CREB3L2
153,388,gene-gene,0.405070248,BCL2,CREB3L3
153,389,gene-gene,0.753145568,BCL2,CREB3L4
153,390,gene-gene,0.477998438,BCL2,CREB5
153,391,gene-gene,0.336146596,BCL2,CREBBP
153,563,gene-gene,0.586089724,BCL2,EP300
153,572,gene-gene,0.739685528,BCL2,ESR1
153,573,gene-gene,0.810427284,BCL2,ESR2
153,700,gene-gene,0.620462702,BCL2,GLI1
153,701,gene-gene,0.697675706,BCL2,GLI2
153,702,gene-gene,0.5816589719999999,BCL2,GLI3
153,797,gene-gene,0.559027062,BCL2,HIF1A
153,1159,gene-gene,0.5445162139999999,BCL2,MAPK10
153,1160,gene-gene,0.5262519259999999,BCL2,MAPK11
153,1161,gene-gene,0.5355451099999999,BCL2,MAPK12
153,1162,gene-gene,0.4952160679999999,BCL2,MAPK13
